,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
0,1,Foveolar Cells,0.00012456101661057666,17.60088691796009,158.2445557183981,"['PIGR', 'KRT19', 'DMBT1', 'KRT8']",0.006059063410534675,0,0,PanglaoDBAugmented2021
1,2,Goblet Cells,0.00016182555359585356,16.400992145514675,143.16412320428532,"['PIGR', 'KRT19', 'DMBT1', 'KRT8']",0.006059063410534675,0,0,PanglaoDBAugmented2021
2,3,Ductal Cells,0.00021900229194703644,15.112042682926829,127.34054508161093,"['PIGR', 'KRT19', 'KRT18', 'KRT8']",0.006059063410534675,0,0,PanglaoDBAugmented2021
3,4,Neutrophils,0.00036567573387629457,13.146175543388088,104.03572536675395,"['SERPINB1', 'S100A4', 'DEFA1', 'FCGR1A']",0.0075877714779331125,0,0,PanglaoDBAugmented2021
4,5,Trophoblast Stem Cells,0.0014356981318496278,14.776041666666666,96.72550612390069,"['KRT19', 'KRT18', 'KRT8']",0.017844842771677017,0,0,PanglaoDBAugmented2021
5,6,Epithelial Cells,0.001441724288310166,8.999772053795304,58.875747928855304,"['PIGR', 'KRT19', 'KRT8', 'KRT13']",0.017844842771677017,0,0,PanglaoDBAugmented2021
6,7,Trichocytes,0.0016086764542871889,14.182142857142857,91.22441465239415,"['KRT19', 'KRT18', 'KRT8']",0.017844842771677017,0,0,PanglaoDBAugmented2021
7,8,Undefined Placental Cells,0.001842570674620016,13.503401360544217,85.02543026950961,"['KRT19', 'KRT18', 'KRT8']",0.017844842771677017,0,0,PanglaoDBAugmented2021
8,9,Merkel Cells,0.0019925718142289996,13.126322751322752,81.62379481505242,"['KRT19', 'KRT18', 'KRT8']",0.017844842771677017,0,0,PanglaoDBAugmented2021
9,10,Hepatoblasts,0.002149981056828556,12.76962676962677,78.43483059108183,"['KRT19', 'KRT18', 'KRT8']",0.017844842771677017,0,0,PanglaoDBAugmented2021
10,11,Airway Goblet Cells,0.002371602176112104,12.322981366459627,74.48243493579749,"['PIGR', 'KRT19', 'DMBT1']",0.017894816419754968,0,0,PanglaoDBAugmented2021
11,12,Acinar Cells,0.0027297825692108577,11.708382526564344,69.12082634469832,"['PIGR', 'ALDOB', 'PRSS3']",0.018757311733826616,0,0,PanglaoDBAugmented2021
12,13,Paneth Cells,0.0032568667622092395,10.977851605758582,62.870042653398215,"['PIGR', 'DMBT1', 'DEFA1']",0.018757311733826616,0,0,PanglaoDBAugmented2021
13,14,Cholangiocytes,0.0033976979487022616,10.80916030534351,61.446370421635685,"['PIGR', 'KRT19', 'KRT8']",0.018757311733826616,0,0,PanglaoDBAugmented2021
14,15,Mammary Epithelial Cells,0.0033976979487022616,10.80916030534351,61.446370421635685,"['KRT19', 'KRT18', 'KRT8']",0.018757311733826616,0,0,PanglaoDBAugmented2021
15,16,Distal Tubule Cells,0.003615867322183444,10.565565031982942,59.40408143299438,"['PIGR', 'CALB1', 'PLEKHA5']",0.018757311733826616,0,0,PanglaoDBAugmented2021
16,17,Luminal Epithelial Cells,0.003842434318317246,10.332638164754954,57.466508536712766,"['KRT19', 'KRT18', 'KRT8']",0.018760120495313615,0,0,PanglaoDBAugmented2021
17,18,NK Cells,0.005289551747263661,9.184137291280148,48.143447643155234,"['DPP4', 'SERPINB9', 'S100A4']",0.024390710834604656,0,0,PanglaoDBAugmented2021
18,19,Dendritic Cells,0.010130825430275108,7.200801749271137,33.067323629115286,"['DPP4', 'SERPINB9', 'S100A4']",0.04281751853669678,0,0,PanglaoDBAugmented2021
19,20,Enterocytes,0.010690635588347434,7.055357142857143,32.01994183856141,"['DPP4', 'DMBT1', 'ALDOB']",0.04281751853669678,0,0,PanglaoDBAugmented2021
20,21,Macrophages,0.010833348063501596,7.019900497512438,31.765935091320298,"['GPNMB', 'S100A4', 'FCGR1A']",0.04281751853669678,0,0,PanglaoDBAugmented2021
21,22,Hemangioblasts,0.02013045203406325,9.723378212974296,37.97486347862741,"['MYL4', 'FERMT3']",0.07594670540123863,0,0,PanglaoDBAugmented2021
22,23,Airway Epithelial Cells,0.02251973772740635,9.142988717476399,34.682676225609036,"['PIGR', 'KRT4']",0.08126687962498813,0,0,PanglaoDBAugmented2021
23,24,Urothelial Cells,0.023756367664392986,8.877906976744185,33.2025257821457,"['KRT4', 'KRT13']",0.08215743817269242,0,0,PanglaoDBAugmented2021
24,25,Clara Cells,0.026747845393941712,8.315105803477897,30.11150391231291,"['PIGR', 'KRT4']",0.08880284670788648,0,0,PanglaoDBAugmented2021
25,26,Alveolar Macrophages,0.03127037235613862,7.624063040553527,26.41802038016083,"['GPNMB', 'S100A4']",0.09408124648794006,0,0,PanglaoDBAugmented2021
26,27,Langerhans Cells,0.03127037235613862,7.624063040553527,26.41802038016083,"['GPNMB', 'FCGR1A']",0.09408124648794006,0,0,PanglaoDBAugmented2021
27,28,Erythroblasts,0.03173825182725688,7.561189477697293,26.087862758180062,"['ITGB1', 'FERMT3']",0.09408124648794006,0,0,PanglaoDBAugmented2021
28,29,Keratinocytes,0.03315853394652948,7.3786046511627905,25.134885896380784,"['KRT4', 'KRT13']",0.09490201095041195,0,0,PanglaoDBAugmented2021
29,30,Melanocytes,0.03607271884985003,7.038522989526007,23.38351065407484,"['GPNMB', 'CAV1']",0.09980118881791841,0,0,PanglaoDBAugmented2021
30,31,Epsilon Cells,0.038574393405533335,6.778043775649794,22.06366175198446,"['KRT8', 'ALDOB']",0.10137035486307976,0,0,PanglaoDBAugmented2021
31,32,Satellite Cells,0.03908254645323557,6.728229502631132,21.813453555216878,"['CAV1', 'ITGA7']",0.10137035486307976,0,0,PanglaoDBAugmented2021
32,33,Mesothelial Cells,0.041661652688019093,6.489682279724861,20.625340612893016,"['DPP4', 'CAV1']",0.10478536888198742,0,0,PanglaoDBAugmented2021
33,34,Erythroid-like And Erythroid Precursor Cells,0.046460854291923426,6.100107808409056,18.722116380802966,"['MYL4', 'DEFA1']",0.1134191443008719,0,0,PanglaoDBAugmented2021
34,35,Proximal Tubule Cells,0.05258832149042422,5.68274476026414,16.737167701840864,"['DPP4', 'ALDOB']",0.12470944810586315,0,0,PanglaoDBAugmented2021
35,36,Cardiomyocytes,0.05839525818980887,5.349648458626285,15.19578658435137,"['MYL4', 'ITGA7']",0.13014080222504576,0,0,PanglaoDBAugmented2021
36,37,Embryonic Stem Cells,0.05958253595845468,5.2876236300454424,14.913175449687591,"['ITGB1', 'PML']",0.13014080222504576,0,0,PanglaoDBAugmented2021
37,38,Monocytes,0.05958253595845468,5.2876236300454424,14.913175449687591,"['S100A4', 'FCGR1A']",0.13014080222504576,0,0,PanglaoDBAugmented2021
38,39,Endothelial Cells,0.10578592312981926,3.757338924895158,8.44025252997521,"['DPP4', 'CAV1']",0.22513414409679483,0,0,PanglaoDBAugmented2021
39,40,Serotonergic Neurons,0.2093256552055669,4.380406001765225,6.850359605520956,['ALDOB'],0.35229263125735494,0,0,PanglaoDBAugmented2021
40,41,Noradrenergic Neurons,0.2093256552055669,4.380406001765225,6.850359605520956,['ALDOB'],0.35229263125735494,0,0,PanglaoDBAugmented2021
41,42,Parathyroid Chief Cells,0.21289832809904788,4.296536796536796,6.646487038527603,['ITGA7'],0.35229263125735494,0,0,PanglaoDBAugmented2021
42,43,Ionocytes,0.21467874050805194,4.2557890222984565,6.548010606372095,['PIGR'],0.35229263125735494,0,0,PanglaoDBAugmented2021
43,44,Spermatozoa,0.21645521493790615,4.215802888700085,6.451745064117767,['PIGR'],0.35229263125735494,0,0,PanglaoDBAugmented2021
44,45,Enterochromaffin Cells,0.21822775991592142,4.176557239057239,6.357622217994377,['ALDOB'],0.35229263125735494,0,0,PanglaoDBAugmented2021
45,46,Epiblast Cells,0.21822775991592142,4.176557239057239,6.357622217994377,['SYT6'],0.35229263125735494,0,0,PanglaoDBAugmented2021
