,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
0,1,Basal Cells,0.014646895724949151,4.4655689469812705,18.86045040115293,"['HEBP2', 'HSPB1', 'CAPN1', 'DNPH1']",0.7411880344089945,0,0,PanglaoDBAugmented2021
1,2,Podocytes,0.03458783086511953,3.391386735572782,11.40948424694515,"['PHLDB1', 'BCAM', 'PLS3', 'IQGAP2']",0.7411880344089945,0,0,PanglaoDBAugmented2021
2,3,Schwann Cells,0.06456115465422148,3.372991452991453,9.24247679467018,"['PHLDB1', 'TST', 'SPARCL1']",0.7411880344089945,0,0,PanglaoDBAugmented2021
3,4,M?ller Cells,0.07492167476978016,3.1607371794871795,8.190456332337954,"['ANXA4', 'SPARCL1', 'PRDX6']",0.7411880344089945,0,0,PanglaoDBAugmented2021
4,5,Microfold Cells,0.2044971615384556,2.430805220389067,3.8581769229102694,"['ANXA4', 'CTSZ']",0.7411880344089945,0,0,PanglaoDBAugmented2021
5,6,Myoblasts,0.2044971615384556,2.430805220389067,3.8581769229102694,"['PHLDB1', 'CAPN1']",0.7411880344089945,0,0,PanglaoDBAugmented2021
6,7,Mast Cells,0.2060074231686006,1.9530835543766578,3.0855655303149496,"['ARMCX3', 'SPARCL1', 'KCTD12']",0.7411880344089945,0,0,PanglaoDBAugmented2021
7,8,Melanocytes,0.22153864207134322,2.300099061826234,3.466613273188395,"['PHLDB1', 'HSPB1']",0.7411880344089945,0,0,PanglaoDBAugmented2021
8,9,Osteoclasts,0.2485265429238713,2.120739705408021,2.952505750377688,"['CTSZ', 'KCTD12']",0.7411880344089945,0,0,PanglaoDBAugmented2021
9,10,Loop Of Henle Cells,0.25591191493679005,2.0765464595946304,2.8301708039470563,"['PHLDB1', 'SPARCL1']",0.7411880344089945,0,0,PanglaoDBAugmented2021
10,11,Mesangial Cells,0.25837487377312157,2.0622189689428003,2.7908911517638266,"['PHLDB1', 'SH3BGRL']",0.7411880344089945,0,0,PanglaoDBAugmented2021
11,12,Hemangioblasts,0.4773099357726425,1.5602114898989898,1.1539156278180718,['BLVRB'],0.7411880344089945,0,0,PanglaoDBAugmented2021
12,13,His Bundle Cells,0.4808027571164223,1.5440487347703842,1.1307040494954523,['PHLDB1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
13,14,Osteocytes,0.4808027571164223,1.5440487347703842,1.1307040494954523,['PLS3'],0.7411880344089945,0,0,PanglaoDBAugmented2021
14,15,Myofibroblasts,0.487719053875974,1.512702785430058,1.0861444222602046,['PHLDB1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
15,16,Spermatocytes,0.5079240312601514,1.425829725829726,0.965890402655994,['CAPN1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
16,17,Urothelial Cells,0.5079240312601514,1.425829725829726,0.965890402655994,['CAPN1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
17,18,Undefined Placental Cells,0.5144816679482259,1.3990370999716795,0.929793558327736,['PPP1R14B'],0.7411880344089945,0,0,PanglaoDBAugmented2021
18,19,Crypt Cells,0.5209525626293606,1.3732276897414513,0.8954766845377898,['SPARCL1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
19,20,Enteric Glia Cells,0.5241558381282374,1.3606749311294766,0.8789500662229016,['SPARCL1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
20,21,Parietal Cells,0.5241558381282374,1.3606749311294766,0.8789500662229016,['SPARCL1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
21,22,Granulosa Cells,0.5273378539719171,1.3483483483483483,0.8628267783099518,['PLS3'],0.7411880344089945,0,0,PanglaoDBAugmented2021
22,23,Cardiac Stem And Precursor Cells,0.5304987502989232,1.3362418831168832,0.8470940748055895,['PLS3'],0.7411880344089945,0,0,PanglaoDBAugmented2021
23,24,Satellite Glial Cells,0.533638666076197,1.3243496916063289,0.8317397124631793,['SPARCL1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
24,25,Foveolar Cells,0.533638666076197,1.3243496916063289,0.8317397124631793,['ANXA4'],0.7411880344089945,0,0,PanglaoDBAugmented2021
25,26,Peri-islet Schwann Cells,0.533638666076197,1.3243496916063289,0.8317397124631793,['PHLDB1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
26,27,Adipocyte Progenitor Cells,0.5367577396641371,1.312666135034556,0.8167519255846205,['PLS3'],0.7411880344089945,0,0,PanglaoDBAugmented2021
27,28,Meningeal Cells,0.5367577396641371,1.312666135034556,0.8167519255846205,['PHLDB1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
28,29,Myoepithelial Cells,0.5367577396641371,1.312666135034556,0.8167519255846205,['CA3'],0.7411880344089945,0,0,PanglaoDBAugmented2021
29,30,Choroid Plexus Cells,0.5429339082939053,1.2899033437826541,0.7878312756800375,['BCAM'],0.7411880344089945,0,0,PanglaoDBAugmented2021
30,31,Intercalated Cells,0.5459912752813225,1.2788137788137788,0.7738770774013868,['BBOX1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
31,32,Transient Cells,0.5520452478832737,1.2571937866055514,0.7469305919520478,['BCAM'],0.7411880344089945,0,0,PanglaoDBAugmented2021
32,33,Peritubular Myoid Cells,0.5520452478832737,1.2571937866055514,0.7469305919520478,['PHLDB1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
33,34,Tanycytes,0.5550421200772828,1.2466540404040405,0.7339192909618074,['PRDX6'],0.7411880344089945,0,0,PanglaoDBAugmented2021
34,35,Acinar Cells,0.5639138616726069,1.2160630697216064,0.6966263100091936,['ANXA4'],0.7411880344089945,0,0,PanglaoDBAugmented2021
35,36,Luteal Cells,0.5668319182772767,1.2061950146627567,0.6847478146668827,['PLS3'],0.7411880344089945,0,0,PanglaoDBAugmented2021
36,37,Glomus Cells,0.5726100181659597,1.186928811928812,0.661772622642857,['PHLDB1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
37,38,Gamma (PP) Cells,0.575470316173939,1.1775232641374374,0.6506612409172355,['SPARCL1'],0.7411880344089945,0,0,PanglaoDBAugmented2021
