,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
0,1,Hepatocytes,3.8782231528282823e-20,40.11788617886179,1793.122069392851,"['SERPINA1', 'ITIH2', 'AHSG', 'SERPINC1', 'PON1', 'APOA2', 'AFM', 'APOA1', 'APOA4', 'F2', 'CP', 'KNG1', 'HPX', 'AZGP1', 'TTR', 'ALB', 'GC']",3.063796290734343e-18,0,0,PanglaoDBAugmented2021
1,2,Noradrenergic Neurons,3.936417089101556e-13,43.98936170212766,1256.482886505034,"['HPX', 'TTR', 'AHSG', 'SERPINC1', 'ALB', 'AFM', 'APOA1', 'APOA4', 'F2', 'GC']",1.5548847501951145e-11,0,0,PanglaoDBAugmented2021
2,3,Epsilon Cells,6.920775274788854e-12,32.249348958333336,828.6951800384726,"['SERPINA3', 'TTR', 'ALB', 'PON1', 'AFM', 'APOA1', 'APOA4', 'F2', 'A2M', 'GC']",1.8224708223610648e-10,0,0,PanglaoDBAugmented2021
3,4,Proximal Tubule Cells,1.0147856351333712e-09,23.44739960500329,485.5625484943026,"['TTR', 'SERPINC1', 'ALB', 'PON1', 'SERPINF2', 'AFM', 'APOA4', 'GC', 'KNG1']",1.7851518924073908e-08,0,0,PanglaoDBAugmented2021
4,5,Plasma Cells,1.1298429698780954e-09,23.14636682698557,476.8426355069967,"['IGHG3', 'IGHG4', 'IGHV3-74', 'IGHG2', 'IGKC', 'IGHV3-23', 'IGHV1-69-2', 'IGHA1', 'IGHV1-18']",1.7851518924073908e-08,0,0,PanglaoDBAugmented2021
5,6,Tuft Cells,5.348412818502589e-09,24.7675,471.73334639475166,"['SERPINA1', 'IGHV3-74', 'IGHG2', 'IGKC', 'IGHV3-23', 'CD14', 'IGHA1', 'IGHV1-18']",7.042076877695075e-08,0,0,PanglaoDBAugmented2021
6,7,Spermatozoa,6.944232419650811e-07,22.443438914027148,318.25209796289266,"['C1QB', 'C3', 'C1QA', 'CD14', 'CP', 'C1QC']",7.641400607649947e-06,0,0,PanglaoDBAugmented2021
7,8,Follicular Cells,7.738127197620198e-07,22.009615384615383,309.71789812537,"['ITIH2', 'ALB', 'AFM', 'PLG', 'ITIH1', 'KNG1']",7.641400607649947e-06,0,0,PanglaoDBAugmented2021
8,9,Satellite Glial Cells,9.549562456869562e-07,21.19017094017094,293.72968014844884,"['C1QB', 'C1QA', 'SERPING1', 'CD14', 'A2M', 'C1QC']",8.38239371214106e-06,0,0,PanglaoDBAugmented2021
9,10,Pulmonary Alveolar Type II Cells,2.5667343678222e-06,17.721824686940966,228.1308541883406,"['C1QB', 'C3', 'C1QA', 'SERPINA1', 'CD14', 'C1QC']",2.027720150579538e-05,0,0,PanglaoDBAugmented2021
